id,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,revenue
168.0,0.0,0.0,0.0,0.0,9.0,125.5,0.0,7.407.406.999.999.990,0.0,0.0,Nov,,2.0,7.0,11.0,Returning_Visitor,0.0,0.0
169.0,3.0,86.75,2.0,,11.0,14.566.666.669.999.900,7.692.308,23.076.923,0.0,0.0,Dec,,1.0,1.0,2.0,New_Visitor,0.0,0.0
170.0,0.0,0.0,0.0,0.0,6.0,546.0,,0.04,35.49,0.0,Mar,,2.0,3.0,1.0,Returning_Visitor,0.0,1.0
171.0,0.0,0.0,0.0,0.0,5.0,215.0,0.04,0.08,0.0,0.6,May,,2.0,3.0,2.0,Returning_Visitor,0.0,0.0
172.0,,0.0,1.0,0.0,5.0,85.6,11.111.111.000.000.000,46.666.667,0.0,0.0,June,,2.0,6.0,2.0,Returning_Visitor,0.0,0.0
173.0,3.0,40.0,0.0,,9.0,1362.0,0.0,8.333.333,0.0,0.0,Mar,,2.0,7.0,6.0,Returning_Visitor,0.0,0.0
174.0,2.0,41.5,0.0,0.0,10.0,264.25,16.666.667,25,0.0,0.0,Nov,,4.0,8.0,8.0,New_Visitor,1.0,1.0
175.0,0.0,0.0,0.0,,16.0,149.9,5.625,0.1,0.0,0.0,June,,2.0,7.0,1.0,Returning_Visitor,0.0,0.0
176.0,4.0,182.0,0.0,0.0,15.0,484.0,0.0,15.686.275,0.0,0.0,May,,6.0,9.0,3.0,Returning_Visitor,0.0,0.0
177.0,0.0,0.0,0.0,0.0,10.0,276.0,44.444.444.000.000.000,55.555.556,0.0,0.0,Mar,,2.0,3.0,10.0,Returning_Visitor,0.0,0.0
178.0,4.0,6.266.666.667,0.0,,82.0,1.805.277.375,0.0,23.295.607.000.000.000,0.0,0.0,Dec,,1.0,2.0,2.0,Returning_Visitor,0.0,0.0
179.0,1.0,53.5,0.0,,53.0,2.019.828.571,7.692.308,15.734.266,0.0,0.0,Nov,,2.0,3.0,2.0,Returning_Visitor,0.0,0.0
180.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,,0.0,0.0,May,,2.0,4.0,3.0,Returning_Visitor,0.0,0.0
181.0,13.0,3.130.333.333.000.000,0.0,0.0,135.0,3.700.495.815,4.662.005,14.626.073,3.348.407.692,0.0,May,,4.0,1.0,4.0,Returning_Visitor,0.0,0.0
182.0,3.0,75.6,0.0,0.0,122.0,1655.57,0.0,64,17.095.286.399.999.900,0.0,Aug,2.0,10.0,4.0,3.0,Returning_Visitor,0.0,1.0
183.0,2.0,58.0,0.0,,50.0,9.524.345.238,0.0,11.538.462,2.179.730.769,0.0,Mar,,2.0,2.0,11.0,Returning_Visitor,1.0,1.0
184.0,4.0,65.9,0.0,,73.0,3799.2,7.927.927.900.000.000,,0.0,0.0,Aug,,2.0,3.0,13.0,Returning_Visitor,0.0,0.0
185.0,0.0,0.0,0.0,0.0,12.0,86.5,76.923.077,8.717.948.699.999.990,0.0,0.8,May,,2.0,6.0,13.0,Returning_Visitor,0.0,0.0
186.0,,0.0,1.0,844.0,6.0,1108.0,66.666.667,66.666.667,0.0,0.0,Mar,2.0,2.0,4.0,2.0,Returning_Visitor,0.0,0.0
187.0,6.0,211.0,1.0,58.0,41.0,2.078.666.667,8.333.333,28.125,0.0,0.0,May,,2.0,8.0,6.0,Returning_Visitor,0.0,0.0
188.0,2.0,47.5,0.0,0.0,30.0,7.355.833.332.999.990,6.896.551.999.999.990,24.137.931,2.351.024.736,0.0,Dec,,2.0,2.0,1.0,Returning_Visitor,0.0,0.0
189.0,1.0,20.0,0.0,0.0,38.0,1264.0,0.0,28.947.368,3.148.142.512,0.0,Dec,,6.0,9.0,3.0,Returning_Visitor,0.0,0.0
190.0,0.0,0.0,0.0,,6.0,46.0,0.0,16.666.667,0.0,0.0,Dec,,2.0,4.0,1.0,Returning_Visitor,0.0,0.0
191.0,0.0,0.0,2.0,,54.0,1.389.216.667,8.928.571,25.119.048,0.0,0.0,Dec,,1.0,1.0,2.0,Returning_Visitor,0.0,0.0
192.0,5.0,96.6,0.0,0.0,68.0,2.664.416.667,0.0,5.633.803.000.000.000,5.150.260.109,0.0,Sep,,2.0,1.0,5.0,New_Visitor,1.0,0.0
193.0,13.0,6.110.470.588,7.0,393.325,34.0,1.352.816.503,9.406.495,33.988.025,5.816.167.973,0.0,May,,2.0,6.0,2.0,Returning_Visitor,0.0,0.0
194.0,,0.0,0.0,0.0,11.0,1855.6,27.272.727.000.000.000,54.545.455,0.0,0.0,Sep,,2.0,1.0,1.0,Returning_Visitor,0.0,0.0
195.0,0.0,0.0,0.0,0.0,26.0,664.85,26.923.077.000.000.000,66.666.667,0.0,0.0,Dec,,10.0,7.0,1.0,Returning_Visitor,1.0,0.0
196.0,0.0,0.0,0.0,0.0,21.0,6.075.892.857.000.000,28.571.429,51.322.750.999.999.900,0.0,0.0,Dec,3.0,2.0,1.0,2.0,Returning_Visitor,1.0,0.0
197.0,6.0,145.0,0.0,0.0,85.0,1.704.580.556,2.930.403,2.539.857,0.0,0.0,Nov,,2.0,3.0,2.0,Returning_Visitor,0.0,1.0
198.0,0.0,0.0,0.0,0.0,22.0,5.621.666.667.000.000,18.181.818,53.030.303,0.0,0.0,June,,2.0,3.0,3.0,Returning_Visitor,1.0,0.0
199.0,0.0,0.0,0.0,0.0,38.0,1.338.778.571,11.111.111.000.000.000,24.532.828,0.0,0.0,Nov,,1.0,1.0,3.0,Returning_Visitor,1.0,0.0
200.0,1.0,85.0,0.0,0.0,14.0,306.5,0.0,44.444.440.000.000.000,0.0,0.0,Mar,,2.0,3.0,2.0,Returning_Visitor,0.0,0.0
201.0,2.0,120.0,0.0,0.0,8.0,5.881.666.667.000.000,0.0,7.407.406.999.999.990,0.0,0.0,Mar,1.0,1.0,1.0,2.0,Returning_Visitor,0.0,0.0
202.0,3.0,58.5,0.0,0.0,17.0,2.816.666.667,7.058.824,17.647.059,0.0,0.0,Feb,,1.0,3.0,4.0,Returning_Visitor,0.0,0.0
203.0,0.0,0.0,0.0,0.0,8.0,138.375,0.0,25,0.0,0.0,Dec,,2.0,1.0,2.0,New_Visitor,0.0,0.0
204.0,0.0,0.0,0.0,0.0,4.0,46.0,0.0,,0.0,0.0,Mar,,2.0,1.0,3.0,Returning_Visitor,0.0,0.0
205.0,1.0,8.0,1.0,,58.0,280.175.119,10.526.316,16.374.269,7.267.034.211,0.0,Dec,,2.0,4.0,2.0,Returning_Visitor,0.0,0.0
206.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,,0.0,0.0,Mar,,2.0,9.0,1.0,Returning_Visitor,0.0,0.0
207.0,0.0,0.0,0.0,0.0,7.0,317.0,25,41.666.667,0.0,0.2,May,,2.0,2.0,6.0,Returning_Visitor,0.0,0.0
208.0,,0.0,1.0,5.0,10.0,649.5,0.0,0.02,0.0,0.0,May,,2.0,1.0,2.0,Returning_Visitor,0.0,0.0
209.0,6.0,313.0,2.0,,49.0,2.382.428.571,22.641.509,48.227.559,5.513.345.912,0.0,May,,2.0,1.0,4.0,Returning_Visitor,1.0,0.0
210.0,0.0,0.0,0.0,0.0,5.0,223.0,0.0,0.04,0.0,0.0,May,,2.0,3.0,13.0,Returning_Visitor,0.0,0.0
211.0,0.0,0.0,0.0,0.0,6.0,330.0,66.666.667,0.1,0.0,0.0,Mar,,2.0,8.0,10.0,Returning_Visitor,0.0,0.0
212.0,1.0,3.0,0.0,,7.0,1.148.333.333,14.285.714,7.142.857,0.0,0.0,Mar,,2.0,1.0,10.0,Returning_Visitor,0.0,0.0
213.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.05,0.0,0.0,Mar,,2.0,8.0,11.0,Returning_Visitor,0.0,0.0
214.0,,157.4,0.0,0.0,9.0,128.5,36.363.636,81.818.182,0.0,0.0,Jul,3.0,2.0,1.0,3.0,Returning_Visitor,1.0,0.0
215.0,5.0,4.084.083.333,2.0,47.5,54.0,1.547.477.273,0.0,17.333.333,0.0,0.0,Nov,,2.0,3.0,2.0,Returning_Visitor,1.0,1.0
216.0,3.0,19.0,1.0,106.0,17.0,4.756.666.667,0.0,23.582.766,0.0,0.0,Nov,,10.0,3.0,2.0,Returning_Visitor,0.0,0.0
217.0,,0.0,0.0,0.0,13.0,231.5,15.384.615,46.153.846,0.0,0.0,May,,1.0,3.0,4.0,Returning_Visitor,0.0,0.0
218.0,2.0,96.0,0.0,,37.0,1238.5,5.128.205,16.410.256,0.0,0.0,Mar,,2.0,1.0,2.0,New_Visitor,0.0,0.0
219.0,7.0,1.276.666.667,0.0,,12.0,107.0,0.0,33.333.333,0.0,0.0,Nov,1.0,1.0,4.0,2.0,New_Visitor,1.0,0.0
220.0,1.0,0.0,2.0,56.0,22.0,1.054.309.524,4.761.905,23.809.524,0.0,0.0,Mar,1.0,1.0,1.0,1.0,Returning_Visitor,0.0,0.0
221.0,,176.489.011,1.0,,95.0,387.983.176,1.960.784,17.745.098,0.0,0.0,Nov,,2.0,3.0,10.0,Returning_Visitor,1.0,1.0
222.0,0.0,0.0,0.0,0.0,6.0,97.5,0.0,16.666.667,0.0,0.0,Dec,,1.0,3.0,2.0,Returning_Visitor,0.0,0.0
223.0,7.0,2.178.333.333,1.0,23.5,18.0,3.381.272.727,0.0,14.393.939,0.0,0.0,Mar,,2.0,1.0,10.0,Returning_Visitor,0.0,0.0
224.0,0.0,0.0,1.0,,75.0,4.105.666.667,2.631.579,17.324.561.000.000.000,0.0,0.0,Mar,,2.0,3.0,1.0,Returning_Visitor,0.0,0.0
225.0,0.0,0.0,0.0,0.0,4.0,1245.0,0.0,0.1,0.0,0.0,May,,2.0,3.0,6.0,Returning_Visitor,0.0,0.0
226.0,0.0,0.0,0.0,0.0,13.0,303.4,0.0,16.666.667,239.98,0.0,May,,2.0,5.0,2.0,Returning_Visitor,0.0,1.0
227.0,,71.0,0.0,0.0,34.0,1540.75,4.878.049.000.000.000,24.390.244,0.0,0.0,May,,2.0,8.0,3.0,Returning_Visitor,0.0,0.0
228.0,,0.0,0.0,0.0,16.0,142.5,375,8.125,0.0,0.0,May,,2.0,1.0,4.0,Returning_Visitor,0.0,0.0
229.0,5.0,142.7,0.0,0.0,29.0,1.858.733.333,25.806.452,31.075.269,0.0,0.0,May,,2.0,2.0,4.0,Returning_Visitor,0.0,0.0
230.0,0.0,0.0,0.0,,4.0,47.0,0.1,125,0.0,0.0,Mar,,2.0,1.0,3.0,Returning_Visitor,1.0,0.0
231.0,9.0,1.837.857.143,1.0,,95.0,3.346.501.984,,,5.932.009.012.999.990,0.0,Nov,3.0,2.0,2.0,2.0,Returning_Visitor,0.0,1.0
232.0,,56.0,1.0,,22.0,17.347.809.519.999.900,,10.142.857,0.0,0.0,Mar,,2.0,3.0,9.0,Returning_Visitor,1.0,0.0
233.0,1.0,73.0,1.0,740.0,50.0,1.434.255.128,0.0,19.230.769,2.203.276.923,0.0,Mar,,2.0,3.0,2.0,Returning_Visitor,1.0,0.0
234.0,,6.0,0.0,,18.0,339.75,0.0,625,0.0,0.0,Nov,,1.0,5.0,2.0,Returning_Visitor,0.0,0.0
235.0,4.0,464.5,0.0,0.0,9.0,6.357.238.095,0.0,2.777.778,0.0,0.0,Jul,,1.0,3.0,2.0,New_Visitor,0.0,0.0
236.0,4.0,76.0,0.0,0.0,28.0,866.0,0.0,2.183.908,0.0,0.0,Mar,,2.0,4.0,1.0,Returning_Visitor,0.0,0.0
237.0,0.0,0.0,0.0,0.0,8.0,731.0,0.0,4.375,0.0,0.0,Mar,,4.0,1.0,3.0,Returning_Visitor,0.0,0.0
238.0,,324.0,2.0,,12.0,338.25,0.0,2.380.952,0.0,0.0,Dec,1.0,1.0,1.0,10.0,Returning_Visitor,1.0,0.0
239.0,1.0,4.0,0.0,0.0,43.0,1418.5,0.0,18.181.818,0.0,0.0,Mar,4.0,1.0,2.0,3.0,,1.0,0.0
240.0,0.0,0.0,0.0,0.0,7.0,189.2,0.0,14.285.714,7.856.959.864,0.0,Sep,3.0,2.0,3.0,2.0,Returning_Visitor,0.0,1.0
241.0,1.0,27.2,0.0,0.0,9.0,396.0,0.0,0.02,0.0,0.0,Nov,,4.0,,2.0,Returning_Visitor,0.0,0.0
242.0,0.0,0.0,0.0,,9.0,1.981.333.333,0.0,53.333.333,0.0,0.0,Nov,,1.0,9.0,2.0,Returning_Visitor,0.0,0.0
243.0,0.0,0.0,0.0,,15.0,7.485.666.667,16,41.333.333,0.0,0.0,Mar,,2.0,1.0,2.0,Returning_Visitor,0.0,0.0
244.0,0.0,0.0,0.0,0.0,20.0,1511.0,0.0,25,0.0,0.6,May,,2.0,3.0,6.0,Returning_Visitor,0.0,0.0
245.0,0.0,0.0,0.0,0.0,9.0,120.0,0.0,44.444.444.000.000.000,0.0,0.8,May,,4.0,9.0,2.0,Returning_Visitor,0.0,0.0
246.0,0.0,0.0,0.0,0.0,37.0,1212.0,,17.117.117,0.0,0.0,Nov,,2.0,6.0,2.0,Returning_Visitor,0.0,1.0
247.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,,2.0,4.0,3.0,Returning_Visitor,0.0,0.0
248.0,3.0,92.0,0.0,0.0,134.0,6.897.942.424,2.985.075,8.824.665,0.0,0.0,May,,2.0,2.0,1.0,Returning_Visitor,0.0,0.0
249.0,1.0,14.0,0.0,0.0,7.0,170.75,0.0,25,0.0,0.0,Nov,,1.0,1.0,2.0,New_Visitor,0.0,0.0
250.0,2.0,178.5,2.0,,19.0,2340.5,0.0,15.873.016,5.208.342.857,0.0,May,,4.0,1.0,4.0,Returning_Visitor,0.0,0.0
251.0,,185.0,0.0,0.0,12.0,368.9,625,2.375,0.0,0.0,Oct,,2.0,1.0,13.0,Returning_Visitor,1.0,0.0
252.0,5.0,179.5,0.0,0.0,36.0,1792.8,0.0,4.390.244.000.000.000,0.0,0.0,Mar,,2.0,3.0,10.0,Returning_Visitor,0.0,0.0
253.0,0.0,0.0,0.0,0.0,2.0,53.0,0.0,0.1,0.0,0.0,May,4.0,2.0,4.0,13.0,Returning_Visitor,0.0,0.0
254.0,0.0,0.0,0.0,,18.0,1.473.333.333,11.111.111.000.000.000,44.444.444.000.000.000,0.0,0.0,Mar,,1.0,1.0,2.0,Returning_Visitor,0.0,0.0
255.0,0.0,0.0,0.0,,37.0,1138.5,0.0,13.513.514,0.0,0.0,Mar,,2.0,,8.0,Returning_Visitor,0.0,0.0
256.0,4.0,296.2,0.0,0.0,33.0,920.4,0.0,13.513.514,0.0,0.0,Oct,1.0,1.0,1.0,5.0,,0.0,0.0
257.0,0.0,0.0,0.0,0.0,41.0,4.006.352.857,9.756.098,14.634.146,4.899.526.482,0.0,Aug,,2.0,7.0,2.0,Returning_Visitor,0.0,1.0
258.0,0.0,0.0,2.0,76.6,377.0,1.172.940.804,32.877.299,4.524.582,0.0,0.0,Jul,,2.0,1.0,3.0,Returning_Visitor,0.0,0.0
259.0,9.0,281.75,2.0,144.5,116.0,7.009.095.995.999.990,,11.083.788.999.999.900,4.947.766.276,0.8,May,,2.0,2.0,3.0,Returning_Visitor,0.0,0.0
260.0,0.0,0.0,1.0,,94.0,3085.25,0.0,609.319,0.0,0.0,Nov,,2.0,2.0,3.0,Returning_Visitor,0.0,0.0
261.0,0.0,0.0,0.0,0.0,5.0,28.25,0.08,93.333.333,0.0,0.0,Nov,,2.0,1.0,2.0,Returning_Visitor,1.0,0.0
262.0,5.0,116.0,0.0,,31.0,1.350.258.333,12.903.226,23.870.968,0.0,0.0,Dec,,2.0,8.0,2.0,Returning_Visitor,0.0,0.0
263.0,0.0,0.0,0.0,0.0,4.0,49.5,0.0,16.666.667,0.0,0.0,Mar,,2.0,9.0,2.0,Returning_Visitor,0.0,0.0
264.0,5.0,1.173.333.333,4.0,,33.0,8.133.888.889,28.205.128,50.940.171,0.0,0.0,May,3.0,2.0,8.0,4.0,Returning_Visitor,1.0,0.0
265.0,2.0,37.0,0.0,0.0,21.0,7.753.333.332.999.990,0.0,9.090.909,0.0,0.0,Mar,,1.0,1.0,2.0,Returning_Visitor,1.0,0.0
266.0,,2.0,1.0,0.0,77.0,2.476.154.789,5.128.205,2.648.199,0.0,0.0,Dec,,2.0,,2.0,Returning_Visitor,0.0,1.0
267.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.6,May,1.0,1.0,7.0,3.0,New_Visitor,0.0,0.0
268.0,0.0,0.0,1.0,,58.0,3757.75,15.819.209,38.418.079,0.0,0.0,Nov,,5.0,1.0,1.0,Returning_Visitor,0.0,1.0
269.0,1.0,9.0,1.0,26.5,18.0,2.269.336.111,0.0,17.160.494,0.0,0.0,Nov,,2.0,7.0,2.0,Returning_Visitor,0.0,0.0
270.0,4.0,73.75,1.0,58.0,12.0,777.5,0.0,15.555.556.000.000.000,10.782,0.0,Mar,,2.0,1.0,2.0,Returning_Visitor,1.0,1.0
271.0,0.0,0.0,1.0,0.0,35.0,1928.0,8.333.333,23.611.111,0.0,0.0,Mar,,5.0,8.0,1.0,Returning_Visitor,1.0,0.0
272.0,9.0,211.5,4.0,222.0,30.0,2.266.270.833,5.263.158,,0.0,0.0,Nov,,2.0,1.0,2.0,Returning_Visitor,0.0,0.0
273.0,0.0,0.0,0.0,0.0,34.0,508.558.547,14.705.882,27.528.909,0.0,0.0,Dec,,2.0,3.0,10.0,Returning_Visitor,0.0,0.0
274.0,0.0,0.0,1.0,,15.0,4.128.333.333,0.0,6.666.666.999.999.990,29.848.000.000.000.000,0.0,May,,4.0,1.0,4.0,New_Visitor,0.0,1.0
275.0,0.0,0.0,4.0,112.6,93.0,2299.97,2.777.778,109.375,1.695.907.848,0.0,Aug,,2.0,1.0,4.0,Returning_Visitor,0.0,1.0
276.0,,0.0,1.0,0.0,44.0,2.807.164.836,25,27.424.242,0.0,0.0,Nov,1.0,1.0,4.0,2.0,Returning_Visitor,0.0,1.0
277.0,1.0,41.0,0.0,0.0,30.0,1018.0,0.0,3.448.276,5.421.806.897,0.0,May,,2.0,1.0,2.0,Returning_Visitor,0.0,1.0
278.0,0.0,0.0,0.0,,3.0,55.0,44.444.444.000.000.000,111.111.111,0.0,0.0,May,,5.0,1.0,3.0,Returning_Visitor,0.0,0.0
279.0,0.0,0.0,0.0,,8.0,459.0,0.0,28.571.429,26.98,0.0,May,,4.0,3.0,2.0,Returning_Visitor,0.0,1.0
280.0,7.0,6.456.666.667.000.000,0.0,0.0,25.0,1.358.166.667,7.407.406.999.999.990,22.222.222.000.000.000,0.0,0.0,Nov,,1.0,1.0,1.0,Returning_Visitor,1.0,0.0
281.0,0.0,0.0,0.0,0.0,2.0,11.5,0.0,0.1,0.0,0.0,Dec,,2.0,1.0,2.0,Returning_Visitor,1.0,0.0
282.0,,0.0,0.0,0.0,21.0,3.354.166.667,0.0,18.170.426,0.0,0.0,Nov,,1.0,1.0,10.0,Returning_Visitor,0.0,0.0
283.0,4.0,103.6,1.0,27.2,26.0,2609.0,0.0,2.380.952,4.712.454.606,0.0,Nov,2.0,6.0,1.0,2.0,Returning_Visitor,1.0,1.0
284.0,3.0,61.0,0.0,0.0,31.0,1.470.416.667,0.0,6.666.666.999.999.990,0.0,0.0,May,1.0,2.0,1.0,3.0,New_Visitor,0.0,0.0
285.0,8.0,2.119.642.857,0.0,0.0,26.0,138.266.514,17.283.951.000.000.000,2.287.478,0.0,0.6,May,,2.0,7.0,4.0,Returning_Visitor,0.0,0.0
286.0,9.0,4.432.916.667,1.0,0.0,74.0,3.615.889.239,7.028.112,16.930.138,1.119.759.036,0.8,May,,2.0,3.0,1.0,Returning_Visitor,0.0,0.0
287.0,2.0,11.0,0.0,0.0,12.0,347.0,,23.076.923,9.960.923.077,0.0,May,,1.0,3.0,3.0,Returning_Visitor,1.0,1.0
288.0,7.0,155.0,0.0,0.0,20.0,2.529.833.333,8.333.333,25,0.0,0.0,Oct,,2.0,1.0,3.0,Returning_Visitor,0.0,0.0
289.0,1.0,18.6,2.0,54.4,45.0,139.040.359,17.021.276.999.999.900,23.262.411,0.0,0.0,Jul,,2.0,7.0,13.0,Returning_Visitor,1.0,0.0
290.0,0.0,0.0,0.0,0.0,3.0,20.0,0.1,166.666.667,0.0,0.0,Nov,,2.0,3.0,13.0,Returning_Visitor,0.0,0.0
291.0,6.0,9.788.235.294,2.0,,58.0,229.359.902,8.357.771,33.973.374,6.7485,0.0,May,,2.0,7.0,4.0,Returning_Visitor,0.0,1.0
292.0,4.0,64.5,0.0,0.0,17.0,145.5,125,25,0.0,0.0,Nov,2.0,2.0,4.0,8.0,Returning_Visitor,0.0,0.0
293.0,,0.0,0.0,0.0,10.0,224.0,0.0,0.01,0.0,0.4,May,,2.0,1.0,4.0,Returning_Visitor,0.0,0.0
294.0,2.0,47.5,1.0,,40.0,1.202.916.667,15.813.953.000.000.000,48.604.651,0.0,0.0,Nov,,6.0,1.0,3.0,Returning_Visitor,0.0,0.0
295.0,5.0,158.7,0.0,0.0,51.0,1.364.266.667,7.692.308,11.987.179,0.0,0.0,Nov,,2.0,3.0,2.0,Returning_Visitor,1.0,0.0
296.0,1.0,69.0,0.0,,8.0,423.0,0.0,,2.805.094.335,0.0,Mar,,4.0,1.0,8.0,,0.0,1.0
297.0,0.0,0.0,0.0,0.0,10.0,1.583.666.667,0.0,0.0,549.950.922,0.0,Jul,,2.0,1.0,1.0,Returning_Visitor,0.0,1.0
298.0,0.0,0.0,0.0,,15.0,432.5,0.0,15.384.615,0.0,0.0,May,,6.0,6.0,1.0,,0.0,0.0
299.0,,0.0,1.0,,16.0,240.6,35.294.118,62.352.941,0.0,0.0,Jul,3.0,2.0,9.0,13.0,Returning_Visitor,0.0,0.0
300.0,0.0,0.0,0.0,,9.0,553.0,0.0,25,53.988,0.0,May,,1.0,1.0,4.0,New_Visitor,0.0,1.0
301.0,0.0,0.0,1.0,0.0,8.0,165.8,22.222.222.000.000.000,22.222.222.000.000.000,0.0,0.6,May,,1.0,1.0,1.0,Returning_Visitor,0.0,0.0
302.0,,0.0,0.0,0.0,3.0,28.0,0.0,66.666.667,0.0,0.0,May,,1.0,1.0,3.0,,0.0,0.0
303.0,6.0,2.185.714.286,0.0,0.0,35.0,1.760.613.095,0.0,1.375,1.681.772.593,0.0,Nov,,2.0,3.0,2.0,Returning_Visitor,0.0,1.0
304.0,,0.0,0.0,0.0,22.0,8.179.590.698,,79.518.398,0.0,0.0,Sep,,2.0,3.0,1.0,Returning_Visitor,1.0,0.0
305.0,3.0,91.75,0.0,0.0,20.0,1.171.333.333,3.174.603,18.571.429,0.0,0.0,May,3.0,2.0,2.0,4.0,Returning_Visitor,1.0,0.0
306.0,1.0,40.0,0.0,0.0,27.0,1400.5,,7.142.857,0.0,0.0,Mar,,1.0,4.0,2.0,Returning_Visitor,0.0,0.0
307.0,0.0,0.0,0.0,,4.0,87.5,0.0,0.05,0.0,0.0,May,,2.0,4.0,3.0,Returning_Visitor,0.0,0.0
308.0,0.0,0.0,0.0,0.0,8.0,110.0,0.0,125,0.0,0.0,May,,5.0,1.0,2.0,Returning_Visitor,0.0,0.0
309.0,0.0,0.0,0.0,0.0,4.0,352.0,0.1,0.15,0.0,0.8,May,,2.0,1.0,13.0,Returning_Visitor,0.0,0.0
310.0,3.0,45.0,0.0,0.0,24.0,5.061.666.667,21.333.333,,0.0,0.8,May,,5.0,2.0,2.0,Returning_Visitor,0.0,0.0
311.0,6.0,100.1,0.0,0.0,4.0,60.4,0.0,22.222.222.000.000.000,0.0,0.0,Sep,,4.0,7.0,2.0,New_Visitor,0.0,1.0
312.0,1.0,56.5,1.0,41.5,87.0,2.504.870.761,19.555.912,36.429.937,0.0,0.0,Nov,,2.0,1.0,11.0,,1.0,0.0
313.0,15.0,2.385.833.333,3.0,119.5,147.0,2.933.695.013,3.797.468,16.656.739,181.270.044,0.0,Nov,,2.0,1.0,1.0,Returning_Visitor,0.0,1.0
314.0,0.0,0.0,0.0,,5.0,513.25,0.0,13.333.333,0.0,0.0,Nov,3.0,2.0,7.0,6.0,Returning_Visitor,0.0,0.0
315.0,18.0,198.99,2.0,,53.0,23.875.966.670.000.000,0.0,7.692.308,0.0,0.0,Oct,,2.0,1.0,2.0,Returning_Visitor,0.0,0.0
316.0,,113.0,0.0,,13.0,935.0,0.0,27.272.727.000.000.000,0.0,0.6,May,1.0,1.0,1.0,2.0,New_Visitor,0.0,0.0
317.0,9.0,162.625,0.0,0.0,37.0,8.413.583.332.999.990,724.638,125,0.0,0.0,Sep,,10.0,1.0,1.0,Returning_Visitor,0.0,0.0
318.0,,8.0,0.0,,10.0,1.091.944.444,0.04,0.06,0.0,0.0,Dec,1.0,1.0,7.0,3.0,Returning_Visitor,1.0,0.0
319.0,0.0,0.0,0.0,0.0,9.0,211.0,0.0,,0.0,0.0,Mar,,2.0,3.0,2.0,Returning_Visitor,0.0,0.0
320.0,4.0,322.5,1.0,,78.0,3.098.992.857,7.692.308,22.124.542,0.0,0.0,May,3.0,2.0,3.0,13.0,Returning_Visitor,1.0,0.0
321.0,1.0,14.75,0.0,,38.0,6.093.488.095,0.0,,0.0,0.0,Dec,,2.0,1.0,2.0,New_Visitor,0.0,0.0
322.0,5.0,54.0,0.0,0.0,15.0,304.5,0.0,10.526.316,0.0,0.0,May,,2.0,6.0,2.0,Returning_Visitor,0.0,0.0
323.0,1.0,95.0,0.0,0.0,27.0,598.45,0.0,14.814.815,0.0,0.0,Mar,,2.0,2.0,2.0,Returning_Visitor,0.0,0.0
324.0,2.0,48.4,0.0,0.0,2.0,37.2,0.0,0.05,0.0,0.0,June,1.0,1.0,1.0,2.0,Returning_Visitor,0.0,0.0
325.0,,0.0,0.0,0.0,9.0,165.0,0.0,,0.0,1.0,May,,2.0,4.0,4.0,Returning_Visitor,1.0,0.0
326.0,5.0,76.0,0.0,0.0,20.0,535.25,0.0,15.789.473.999.999.900,0.0,0.0,Dec,,1.0,1.0,3.0,Returning_Visitor,1.0,0.0
327.0,0.0,0.0,0.0,0.0,5.0,1474.5,0.0,0.02,0.0,0.0,May,,1.0,1.0,3.0,Returning_Visitor,0.0,0.0
328.0,5.0,112.25,0.0,0.0,55.0,1.170.711.048,6.779.661,4.699.538,0.0,0.0,Nov,3.0,2.0,1.0,2.0,New_Visitor,1.0,0.0
329.0,2.0,2.617.857.143,6.0,,14.0,4.848.452.381,606.061,43.661.654,0.0,0.0,Nov,3.0,2.0,3.0,10.0,Returning_Visitor,1.0,0.0
330.0,1.0,6.136.666.667.000.000,0.0,,4.0,957.0,16.190.476.199.999.900,96.298.701,0.0,0.0,Mar,,2.0,8.0,10.0,Returning_Visitor,0.0,0.0
331.0,2.0,213.5,0.0,0.0,6.0,1.089.166.667,0.0,25,0.0,0.0,Dec,,1.0,1.0,2.0,New_Visitor,1.0,0.0
332.0,2.0,101.5,0.0,,26.0,5.728.809.524.000.000,0.0,7.692.308,0.0,0.0,May,,4.0,3.0,2.0,New_Visitor,1.0,0.0
333.0,0.0,0.0,0.0,,25.0,3.343.833.333,0.0,8.333.333,0.0,0.0,Sep,,2.0,3.0,4.0,Returning_Visitor,0.0,0.0
334.0,1.0,6.0,0.0,0.0,97.0,1.643.365.907,5.666.666.999.999.990,15.870.587,2.421.760.276,0.0,Jul,2.0,2.0,1.0,1.0,Returning_Visitor,0.0,0.0
335.0,0.0,0.0,0.0,,42.0,5.626.666.667.000.000,9.340.659,32.583.774,0.0,0.0,May,2.0,2.0,4.0,13.0,Returning_Visitor,0.0,0.0
